week,timestamp_index,week_death_index,pageid,timestamp,views,share
105,736,96,153147,20170706,11004,0.00000663
106,743,97,153147,20170713,11847,0.00000719
107,750,98,153147,20170720,10013,0.00000597
108,757,99,153147,20170727,11417,0.00000702
109,764,100,153147,20170803,12263,0.00000757
110,771,101,153147,20170810,9366,0.00000578
111,778,102,153147,20170817,8511,0.00000520
112,785,103,153147,20170824,12662,0.00000782
113,792,104,153147,20170831,12136,0.00000739
114,799,105,153147,20170907,9345,0.00000571
115,806,106,153147,20170914,11019,0.00000656
116,813,107,153147,20170921,9671,0.00000578
117,820,108,153147,20170928,10078,0.00000609
118,827,109,153147,20171005,14801,0.00000865
119,834,110,153147,20171012,19371,0.00001137
120,841,111,153147,20171019,19004,0.00001102
121,848,112,153147,20171026,25431,0.00001487
122,855,113,153147,20171102,13220,0.00000753
123,862,114,153147,20171109,8871,0.00000507
124,869,115,153147,20171116,7360,0.00000420
125,876,116,153147,20171123,7548,0.00000434
126,883,117,153147,20171130,7672,0.00000446
127,890,118,153147,20171207,6966,0.00000397
128,897,119,153147,20171214,7126,0.00000430
129,904,120,153147,20171221,7483,0.00000468
130,911,121,153147,20171228,9616,0.00000540
131,918,122,153147,20180104,10032,0.00000530
132,925,123,153147,20180111,11792,0.00000615
133,932,124,153147,20180118,10584,0.00000559
134,939,125,153147,20180125,9256,0.00000495
135,946,126,153147,20180201,8463,0.00000459
136,953,127,153147,20180208,8894,0.00000487
137,960,128,153147,20180215,8343,0.00000455
138,967,129,153147,20180222,9587,0.00000516
139,974,130,153147,20180301,8741,0.00000473
140,981,131,153147,20180308,8219,0.00000447
141,988,132,153147,20180315,8356,0.00000461
142,995,133,153147,20180322,8024,0.00000450
143,1002,134,153147,20180329,8933,0.00000501
144,1009,135,153147,20180405,8284,0.00000456
145,1016,136,153147,20180412,8891,0.00000491
146,1023,137,153147,20180419,9452,0.00000533
147,1030,138,153147,20180426,7643,0.00000440
148,1037,139,153147,20180503,8819,0.00000511
149,1044,140,153147,20180510,9347,0.00000533
150,1051,141,153147,20180517,8929,0.00000493
151,1058,142,153147,20180524,8712,0.00000504
152,1065,143,153147,20180531,8185,0.00000480
153,1072,144,153147,20180607,9356,0.00000540
154,1079,145,153147,20180614,8565,0.00000507
155,1086,146,153147,20180621,8337,0.00000496
0,1,-11,1164653,20150702,5437,0.00000317
1,8,-10,1164653,20150709,5054,0.00000289
2,15,-9,1164653,20150716,5427,0.00000316
3,22,-8,1164653,20150723,5446,0.00000310
4,29,-7,1164653,20150730,4821,0.00000287
5,36,-6,1164653,20150806,4519,0.00000262
6,43,-5,1164653,20150813,5287,0.00000304
7,50,-4,1164653,20150820,4928,0.00000282
8,57,-3,1164653,20150827,15544,0.00000894
9,64,-2,1164653,20150903,3749,0.00000203
10,71,-1,1164653,20150910,510433,0.00028072
11,78,0,1164653,20150917,78348,0.00004478
12,85,1,1164653,20150924,13870,0.00000802
13,92,2,1164653,20151001,8749,0.00000508
14,99,3,1164653,20151008,7204,0.00000409
15,106,4,1164653,20151015,6009,0.00000341
16,113,5,1164653,20151022,6926,0.00000390
17,120,6,1164653,20151029,9247,0.00000528
18,127,7,1164653,20151105,7733,0.00000437
19,134,8,1164653,20151112,6479,0.00000369
20,141,9,1164653,20151119,6612,0.00000380
21,148,10,1164653,20151126,14162,0.00000810
22,155,11,1164653,20151203,7969,0.00000451
23,162,12,1164653,20151210,10168,0.00000582
24,169,13,1164653,20151217,7451,0.00000464
25,176,14,1164653,20151224,11616,0.00000721
26,183,15,1164653,20151231,10171,0.00000571
27,190,16,1164653,20160107,6338,0.00000341
28,197,17,1164653,20160114,7457,0.00000404
29,204,18,1164653,20160121,10342,0.00000555
30,211,19,1164653,20160128,9223,0.00000498
31,218,20,1164653,20160204,14130,0.00000775
32,225,21,1164653,20160211,10671,0.00000587
33,232,22,1164653,20160218,8599,0.00000470
34,239,23,1164653,20160225,6968,0.00000382
35,246,24,1164653,20160303,6591,0.00000365
36,253,25,1164653,20160310,6096,0.00000353
37,260,26,1164653,20160317,11138,0.00000667
38,267,27,1164653,20160324,9138,0.00000538
39,274,28,1164653,20160331,8160,0.00000475
40,281,29,1164653,20160407,8086,0.00000463
41,288,30,1164653,20160414,11978,0.00000699
42,295,31,1164653,20160421,7396,0.00000420
43,302,32,1164653,20160428,6620,0.00000386
44,309,33,1164653,20160505,8936,0.00000523
45,316,34,1164653,20160512,9705,0.00000564
46,323,35,1164653,20160519,9038,0.00000525
47,330,36,1164653,20160526,7783,0.00000463
48,337,37,1164653,20160602,7971,0.00000471
49,344,38,1164653,20160609,7527,0.00000442
50,351,39,1164653,20160616,10192,0.00000609
51,358,40,1164653,20160623,13097,0.00000778
52,365,41,1164653,20160630,9739,0.00000574
53,372,42,1164653,20160707,7898,0.00000472
54,379,43,1164653,20160714,9817,0.00000590
55,386,44,1164653,20160721,11633,0.00000598
56,393,45,1164653,20160728,5352,0.00000275
57,400,46,1164653,20160804,4706,0.00000245
58,407,47,1164653,20160811,4307,0.00000224
59,414,48,1164653,20160818,4562,0.00000261
60,421,49,1164653,20160825,4085,0.00000231
61,428,50,1164653,20160901,3806,0.00000219
62,435,51,1164653,20160908,5996,0.00000339
63,442,52,1164653,20160915,15882,0.00000897
64,449,53,1164653,20160922,4771,0.00000270
65,456,54,1164653,20160929,3737,0.00000212
66,463,55,1164653,20161006,3616,0.00000204
67,470,56,1164653,20161013,3830,0.00000211
68,477,57,1164653,20161020,4437,0.00000249
69,484,58,1164653,20161027,4947,0.00000282
70,491,59,1164653,20161103,8884,0.00000474
71,498,60,1164653,20161110,7303,0.00000383
72,505,61,1164653,20161117,5597,0.00000304
73,512,62,1164653,20161124,6860,0.00000373
74,519,63,1164653,20161201,7653,0.00000412
75,526,64,1164653,20161208,9279,0.00000509
76,533,65,1164653,20161215,15256,0.00000865
77,540,66,1164653,20161222,9338,0.00000531
78,547,67,1164653,20161229,6699,0.00000354
79,554,68,1164653,20170105,6931,0.00000352
80,561,69,1164653,20170112,7027,0.00000354
81,568,70,1164653,20170119,6330,0.00000319
82,575,71,1164653,20170126,7127,0.00000359
83,582,72,1164653,20170202,9284,0.00000477
84,589,73,1164653,20170209,8058,0.00000417
85,596,74,1164653,20170216,9076,0.00000474
86,603,75,1164653,20170223,8393,0.00000433
87,610,76,1164653,20170302,9732,0.00000515
88,617,77,1164653,20170309,7981,0.00000425
89,624,78,1164653,20170316,8873,0.00000470
90,631,79,1164653,20170323,11969,0.00000665
91,638,80,1164653,20170330,9681,0.00000548
92,645,81,1164653,20170406,7873,0.00000450
93,652,82,1164653,20170413,10603,0.00000594
94,659,83,1164653,20170420,8920,0.00000495
95,666,84,1164653,20170427,7263,0.00000408
96,673,85,1164653,20170504,8506,0.00000476
97,680,86,1164653,20170511,21838,0.00001246
98,687,87,1164653,20170518,12080,0.00000673
99,694,88,1164653,20170525,9157,0.00000526
100,701,89,1164653,20170601,15296,0.00000895
101,708,90,1164653,20170608,25823,0.00001523
102,715,91,1164653,20170615,15882,0.00000960
103,722,92,1164653,20170622,11746,0.00000728
104,729,93,1164653,20170629,8065,0.00000502
105,736,94,1164653,20170706,7431,0.00000448
106,743,95,1164653,20170713,5979,0.00000363
107,750,96,1164653,20170720,5806,0.00000346
108,757,97,1164653,20170727,5645,0.00000347
109,764,98,1164653,20170803,5599,0.00000346
110,771,99,1164653,20170810,4582,0.00000283
111,778,100,1164653,20170817,4261,0.00000260
112,785,101,1164653,20170824,4939,0.00000305
113,792,102,1164653,20170831,3536,0.00000215
114,799,103,1164653,20170907,4817,0.00000294
115,806,104,1164653,20170914,3942,0.00000235
116,813,105,1164653,20170921,3914,0.00000234
117,820,106,1164653,20170928,4208,0.00000254
118,827,107,1164653,20171005,3771,0.00000220
119,834,108,1164653,20171012,4630,0.00000272
120,841,109,1164653,20171019,5002,0.00000290
121,848,110,1164653,20171026,5148,0.00000301
122,855,111,1164653,20171102,5877,0.00000335
123,862,112,1164653,20171109,6140,0.00000351
124,869,113,1164653,20171116,6740,0.00000385
125,876,114,1164653,20171123,7091,0.00000408
126,883,115,1164653,20171130,7729,0.00000449
127,890,116,1164653,20171207,6753,0.00000385
128,897,117,1164653,20171214,7860,0.00000474
129,904,118,1164653,20171221,7908,0.00000495
130,911,119,1164653,20171228,6709,0.00000377
131,918,120,1164653,20180104,6734,0.00000356
132,925,121,1164653,20180111,7280,0.00000380
133,932,122,1164653,20180118,7861,0.00000415
134,939,123,1164653,20180125,7823,0.00000419
135,946,124,1164653,20180201,6847,0.00000371
136,953,125,1164653,20180208,8628,0.00000472
137,960,126,1164653,20180215,9067,0.00000495
138,967,127,1164653,20180222,8793,0.00000473
139,974,128,1164653,20180301,8951,0.00000484
140,981,129,1164653,20180308,7143,0.00000388
141,988,130,1164653,20180315,6954,0.00000384
142,995,131,1164653,20180322,12402,0.00000695
143,1002,132,1164653,20180329,9210,0.00000516
144,1009,133,1164653,20180405,6980,0.00000384
145,1016,134,1164653,20180412,8493,0.00000469
146,1023,135,1164653,20180419,7582,0.00000428
147,1030,136,1164653,20180426,9368,0.00000539
148,1037,137,1164653,20180503,10019,0.00000580
149,1044,138,1164653,20180510,8730,0.00000498
150,1051,139,1164653,20180517,10016,0.00000553
151,1058,140,1164653,20180524,12005,0.00000694
152,1065,141,1164653,20180531,9631,0.00000565
153,1072,142,1164653,20180607,12132,0.00000701
154,1079,143,1164653,20180614,7395,0.00000438
155,1086,144,1164653,20180621,8806,0.00000524
0,0,-12,595864,20150701,3698,0.00000217
1,7,-11,595864,20150708,4307,0.00000246
2,14,-10,595864,20150715,3629,0.00000211
3,21,-9,595864,20150722,7079,0.00000406
4,28,-8,595864,20150729,4245,0.00000251
5,35,-7,595864,20150805,3712,0.00000215
6,42,-6,595864,20150812,3175,0.00000183
7,49,-5,595864,20150819,3088,0.00000177
8,56,-4,595864,20150826,3197,0.00000184
9,63,-3,595864,20150902,12457,0.00000678
10,70,-2,595864,20150909,6485,0.00000353
11,77,-1,595864,20150916,538425,0.00030890
12,84,0,595864,20150923,99385,0.00005735
13,91,1,595864,20150930,26042,0.00001520
14,98,2,595864,20151007,16433,0.00000934
15,105,3,595864,20151014,10125,0.00000573
16,112,4,595864,20151021,7961,0.00000448
17,119,5,595864,20151028,8076,0.00000461
18,126,6,595864,20151104,36372,0.00002047
19,133,7,595864,20151111,8763,0.00000501
20,140,8,595864,20151118,6470,0.00000369
21,147,9,595864,20151125,6131,0.00000353
22,154,10,595864,20151202,11305,0.00000641
23,161,11,595864,20151209,14428,0.00000819
24,168,12,595864,20151216,7528,0.00000462
25,175,13,595864,20151223,20789,0.00001308
26,182,14,595864,20151230,14153,0.00000803
27,189,15,595864,20160106,7084,0.00000381
28,196,16,595864,20160113,6282,0.00000341
29,203,17,595864,20160120,6951,0.00000374
30,210,18,595864,20160127,5201,0.00000281
31,217,19,595864,20160203,4615,0.00000252
32,224,20,595864,20160210,5495,0.00000303
33,231,21,595864,20160217,8263,0.00000451
34,238,22,595864,20160224,6493,0.00000356
35,245,23,595864,20160302,4589,0.00000254
36,252,24,595864,20160309,5754,0.00000332
37,259,25,595864,20160316,3773,0.00000224
38,266,26,595864,20160323,6250,0.00000370
39,273,27,595864,20160330,4724,0.00000276
40,280,28,595864,20160406,7857,0.00000449
41,287,29,595864,20160413,4814,0.00000281
42,294,30,595864,20160420,31898,0.00001811
43,301,31,595864,20160427,16067,0.00000935
44,308,32,595864,20160504,12991,0.00000760
45,315,33,595864,20160511,5382,0.00000314
46,322,34,595864,20160518,5520,0.00000319
47,329,35,595864,20160525,6165,0.00000368
48,336,36,595864,20160601,4486,0.00000264
49,343,37,595864,20160608,3913,0.00000230
50,350,38,595864,20160615,3892,0.00000232
51,357,39,595864,20160622,3720,0.00000221
52,364,40,595864,20160629,4508,0.00000267
53,371,41,595864,20160706,4860,0.00000288
54,378,42,595864,20160713,4074,0.00000247
55,385,43,595864,20160720,4253,0.00000222
56,392,44,595864,20160727,5558,0.00000284
57,399,45,595864,20160803,7759,0.00000407
58,406,46,595864,20160810,5593,0.00000285
59,413,47,595864,20160817,7767,0.00000446
60,420,48,595864,20160824,4932,0.00000279
61,427,49,595864,20160831,4606,0.00000264
62,434,50,595864,20160907,8393,0.00000476
63,441,51,595864,20160914,8932,0.00000505
64,448,52,595864,20160921,4915,0.00000278
65,455,53,595864,20160928,5594,0.00000319
66,462,54,595864,20161005,4181,0.00000236
67,469,55,595864,20161012,3962,0.00000219
68,476,56,595864,20161019,3795,0.00000212
69,483,57,595864,20161026,3863,0.00000221
70,490,58,595864,20161102,4313,0.00000232
71,497,59,595864,20161109,3739,0.00000195
72,504,60,595864,20161116,3596,0.00000194
73,511,61,595864,20161123,4191,0.00000230
74,518,62,595864,20161130,4364,0.00000235
75,525,63,595864,20161207,6725,0.00000367
76,532,64,595864,20161214,4878,0.00000275
77,539,65,595864,20161221,5453,0.00000314
78,546,66,595864,20161228,8376,0.00000443
79,553,67,595864,20170104,4631,0.00000235
80,560,68,595864,20170111,5042,0.00000255
81,567,69,595864,20170118,3818,0.00000193
82,574,70,595864,20170125,3719,0.00000187
83,581,71,595864,20170201,3985,0.00000205
84,588,72,595864,20170208,4340,0.00000224
85,595,73,595864,20170215,5134,0.00000268
86,602,74,595864,20170222,4804,0.00000247
87,609,75,595864,20170301,7708,0.00000407
88,616,76,595864,20170308,9257,0.00000492
89,623,77,595864,20170315,3968,0.00000210
90,630,78,595864,20170322,3857,0.00000214
91,637,79,595864,20170329,4928,0.00000278
92,644,80,595864,20170405,4012,0.00000229
93,651,81,595864,20170412,4224,0.00000238
94,658,82,595864,20170419,4015,0.00000222
95,665,83,595864,20170426,4270,0.00000240
96,672,84,595864,20170503,4393,0.00000246
97,679,85,595864,20170510,10730,0.00000613
98,686,86,595864,20170517,5325,0.00000295
99,693,87,595864,20170524,4117,0.00000242
100,700,88,595864,20170531,3530,0.00000202
101,707,89,595864,20170607,3337,0.00000195
102,714,90,595864,20170614,7751,0.00000471
103,721,91,595864,20170621,3582,0.00000220
104,728,92,595864,20170628,3804,0.00000237
105,735,93,595864,20170705,3938,0.00000238
106,742,94,595864,20170712,3806,0.00000230
107,749,95,595864,20170719,3669,0.00000219
108,756,96,595864,20170726,3780,0.00000232
109,763,97,595864,20170802,4176,0.00000259
110,770,98,595864,20170809,4218,0.00000259
111,777,99,595864,20170816,3589,0.00000219
112,784,100,595864,20170823,5191,0.00000321
113,791,101,595864,20170830,4843,0.00000296
114,798,102,595864,20170906,11740,0.00000715
115,805,103,595864,20170913,5691,0.00000340
116,812,104,595864,20170920,3737,0.00000223
117,819,105,595864,20170927,4202,0.00000254
118,826,106,595864,20171004,5215,0.00000306
119,833,107,595864,20171011,5985,0.00000349
120,840,108,595864,20171018,5188,0.00000303
121,847,109,595864,20171025,5107,0.00000298
122,854,110,595864,20171101,4330,0.00000248
123,861,111,595864,20171108,7459,0.00000426
124,868,112,595864,20171115,3716,0.00000212
125,875,113,595864,20171122,5414,0.00000312
126,882,114,595864,20171129,3817,0.00000221
127,889,115,595864,20171206,3469,0.00000198
128,896,116,595864,20171213,4345,0.00000259
129,903,117,595864,20171220,5288,0.00000334
130,910,118,595864,20171227,5327,0.00000303
131,917,119,595864,20180103,4472,0.00000235
132,924,120,595864,20180110,3690,0.00000193
133,931,121,595864,20180117,4772,0.00000251
134,938,122,595864,20180124,4448,0.00000237
135,945,123,595864,20180131,4296,0.00000233
136,952,124,595864,20180207,4400,0.00000240
137,959,125,595864,20180214,4360,0.00000240
138,966,126,595864,20180221,3995,0.00000215
139,973,127,595864,20180228,4317,0.00000233
140,980,128,595864,20180307,4414,0.00000241
141,987,129,595864,20180314,3925,0.00000215
142,994,130,595864,20180321,4170,0.00000233
143,1001,131,595864,20180328,4858,0.00000273
144,1008,132,595864,20180404,4816,0.00000265
145,1015,133,595864,20180411,4274,0.00000235
146,1022,134,595864,20180418,4143,0.00000235
147,1029,135,595864,20180425,3846,0.00000219
148,1036,136,595864,20180502,3596,0.00000208
149,1043,137,595864,20180509,3799,0.00000218
150,1050,138,595864,20180516,3771,0.00000208
151,1057,139,595864,20180523,4759,0.00000275
152,1064,140,595864,20180530,5374,0.00000314
153,1071,141,595864,20180606,3564,0.00000206
154,1078,142,595864,20180613,3327,0.00000197
155,1085,143,595864,20180620,3461,0.00000206
156,1092,144,595864,20180627,3582,0.00000214
0,3,-12,43088,20150704,8992,0.00000518
1,10,-11,43088,20150711,15950,0.00000917
2,17,-10,43088,20150718,11079,0.00000641
3,24,-9,43088,20150725,13582,0.00000776
4,31,-8,43088,20150801,9690,0.00000574
5,38,-7,43088,20150808,10712,0.00000623
6,45,-6,43088,20150815,12331,0.00000708
7,52,-5,43088,20150822,11825,0.00000678
8,59,-4,43088,20150829,9149,0.00000520
9,66,-3,43088,20150905,8836,0.00000476
10,73,-2,43088,20150912,8480,0.00000473
11,80,-1,43088,20150919,855441,0.00048938
12,87,0,43088,20150926,161434,0.00009410
13,94,1,43088,20151003,30820,0.00001768
14,101,2,43088,20151010,20313,0.00001155
15,108,3,43088,20151017,18580,0.00001046
16,115,4,43088,20151024,16309,0.00000924
17,122,5,43088,20151031,14426,0.00000819
18,129,6,43088,20151107,11255,0.00000641
19,136,7,43088,20151114,10694,0.00000608
20,143,8,43088,20151121,12008,0.00000701
21,150,9,43088,20151128,8919,0.00000504
22,157,10,43088,20151205,8392,0.00000473
23,164,11,43088,20151212,8507,0.00000497
24,171,12,43088,20151219,9333,0.00000601
25,178,13,43088,20151226,12151,0.00000731
26,185,14,43088,20160102,9350,0.00000510
27,192,15,43088,20160109,7519,0.00000403
28,199,16,43088,20160116,6829,0.00000369
29,206,17,43088,20160123,6793,0.00000366
30,213,18,43088,20160130,6239,0.00000337
31,220,19,43088,20160206,6242,0.00000345
32,227,20,43088,20160213,6372,0.00000349
33,234,21,43088,20160220,8156,0.00000447
34,241,22,43088,20160227,7199,0.00000393
35,248,23,43088,20160305,6988,0.00000393
36,255,24,43088,20160312,6938,0.00000404
37,262,25,43088,20160319,16113,0.00000973
38,269,26,43088,20160326,11359,0.00000666
39,276,27,43088,20160402,11178,0.00000643
40,283,28,43088,20160409,10648,0.00000611
41,290,29,43088,20160416,10480,0.00000604
42,297,30,43088,20160423,10348,0.00000595
43,304,31,43088,20160430,10151,0.00000595
44,311,32,43088,20160507,15148,0.00000887
45,318,33,43088,20160514,10090,0.00000585
46,325,34,43088,20160521,8628,0.00000505
47,332,35,43088,20160528,9409,0.00000558
48,339,36,43088,20160604,9493,0.00000562
49,346,37,43088,20160611,7906,0.00000465
50,353,38,43088,20160618,7131,0.00000426
51,360,39,43088,20160625,8011,0.00000473
52,367,40,43088,20160702,8137,0.00000485
53,374,41,43088,20160709,10629,0.00000636
54,381,42,43088,20160716,9617,0.00000555
55,388,43,43088,20160723,8436,0.00000430
56,395,44,43088,20160730,8623,0.00000450
57,402,45,43088,20160806,7982,0.00000408
58,409,46,43088,20160813,7898,0.00000428
59,416,47,43088,20160820,6958,0.00000395
60,423,48,43088,20160827,7265,0.00000411
61,430,49,43088,20160903,6647,0.00000382
62,437,50,43088,20160910,6810,0.00000384
63,444,51,43088,20160917,8772,0.00000491
64,451,52,43088,20160924,8219,0.00000472
65,458,53,43088,20161001,7411,0.00000418
66,465,54,43088,20161008,7476,0.00000420
67,472,55,43088,20161015,8010,0.00000443
68,479,56,43088,20161022,11592,0.00000655
69,486,57,43088,20161029,14496,0.00000809
70,493,58,43088,20161105,7160,0.00000381
71,500,59,43088,20161112,5902,0.00000311
72,507,60,43088,20161119,6579,0.00000366
73,514,61,43088,20161126,6812,0.00000366
74,521,62,43088,20161203,6227,0.00000333
75,528,63,43088,20161210,5169,0.00000289
76,535,64,43088,20161217,5212,0.00000297
77,542,65,43088,20161224,5759,0.00000316
78,549,66,43088,20161231,6061,0.00000318
79,556,67,43088,20170107,6445,0.00000327
80,563,68,43088,20170114,7884,0.00000397
81,570,69,43088,20170121,7608,0.00000383
82,577,70,43088,20170128,6199,0.00000316
83,584,71,43088,20170204,9934,0.00000509
84,591,72,43088,20170211,9623,0.00000502
85,598,73,43088,20170218,7124,0.00000372
86,605,74,43088,20170225,6678,0.00000344
87,612,75,43088,20170304,6298,0.00000334
88,619,76,43088,20170311,7213,0.00000386
89,626,77,43088,20170318,7338,0.00000391
90,633,78,43088,20170325,8547,0.00000478
91,640,79,43088,20170401,8687,0.00000491
92,647,80,43088,20170408,8275,0.00000475
93,654,81,43088,20170415,10085,0.00000560
94,661,82,43088,20170422,8992,0.00000502
95,668,83,43088,20170429,10645,0.00000596
96,675,84,43088,20170506,19321,0.00001088
97,682,85,43088,20170513,22013,0.00001248
98,689,86,43088,20170520,8814,0.00000499
99,696,87,43088,20170527,9989,0.00000573
100,703,88,43088,20170603,8873,0.00000517
101,710,89,43088,20170610,7785,0.00000465
102,717,90,43088,20170617,7189,0.00000436
103,724,91,43088,20170624,8245,0.00000513
104,731,92,43088,20170701,8577,0.00000531
105,738,93,43088,20170708,9308,0.00000561
106,745,94,43088,20170715,9508,0.00000574
107,752,95,43088,20170722,7736,0.00000465
108,759,96,43088,20170729,8803,0.00000544
109,766,97,43088,20170805,7815,0.00000481
110,773,98,43088,20170812,7839,0.00000483
111,780,99,43088,20170819,6968,0.00000427
112,787,100,43088,20170826,6150,0.00000382
113,794,101,43088,20170902,5921,0.00000357
114,801,102,43088,20170909,6117,0.00000373
115,808,103,43088,20170916,6597,0.00000391
116,815,104,43088,20170923,6746,0.00000405
117,822,105,43088,20170930,7748,0.00000466
118,829,106,43088,20171007,10578,0.00000616
119,836,107,43088,20171014,12442,0.00000732
120,843,108,43088,20171021,12963,0.00000750
121,850,109,43088,20171028,11655,0.00000676
122,857,110,43088,20171104,8098,0.00000463
123,864,111,43088,20171111,6322,0.00000360
124,871,112,43088,20171118,5346,0.00000311
125,878,113,43088,20171125,5791,0.00000329
126,885,114,43088,20171202,5850,0.00000336
127,892,115,43088,20171209,5944,0.00000345
128,899,116,43088,20171216,5183,0.00000318
129,906,117,43088,20171223,4992,0.00000302
130,913,118,43088,20171230,5636,0.00000313
131,920,119,43088,20180106,5660,0.00000298
132,927,120,43088,20180113,6278,0.00000324
133,934,121,43088,20180120,6897,0.00000368
134,941,122,43088,20180127,6540,0.00000353
135,948,123,43088,20180203,6534,0.00000354
136,955,124,43088,20180210,6319,0.00000348
137,962,125,43088,20180217,6391,0.00000347
138,969,126,43088,20180224,6802,0.00000368
139,976,127,43088,20180303,7193,0.00000389
140,983,128,43088,20180310,6660,0.00000362
141,990,129,43088,20180317,6420,0.00000355
142,997,130,43088,20180324,8441,0.00000477
143,1004,131,43088,20180331,11736,0.00000655
144,1011,132,43088,20180407,10330,0.00000567
145,1018,133,43088,20180414,8876,0.00000495
146,1025,134,43088,20180421,8758,0.00000492
147,1032,135,43088,20180428,8424,0.00000488
148,1039,136,43088,20180505,10447,0.00000603
149,1046,137,43088,20180512,16198,0.00000923
150,1053,138,43088,20180519,7789,0.00000433
151,1060,139,43088,20180526,8551,0.00000495
152,1067,140,43088,20180602,9942,0.00000578
153,1074,141,43088,20180609,8983,0.00000526
154,1081,142,43088,20180616,10398,0.00000616
155,1088,143,43088,20180623,8404,0.00000501
0,0,-17,235309,20150701,12919,0.00000757
1,7,-16,235309,20150708,11988,0.00000686
2,14,-15,235309,20150715,15553,0.00000905
3,21,-14,235309,20150722,24779,0.00001422
4,28,-13,235309,20150729,12400,0.00000732
5,35,-12,235309,20150805,12112,0.00000703
6,42,-11,235309,20150812,37683,0.00002171
7,49,-10,235309,20150819,37500,0.00002145
8,56,-9,235309,20150826,12204,0.00000703
9,63,-8,235309,20150902,15808,0.00000860
10,70,-7,235309,20150909,10952,0.00000596
11,77,-6,235309,20150916,11322,0.00000650
12,84,-5,235309,20150923,14780,0.00000853
13,91,-4,235309,20150930,11192,0.00000653
14,98,-3,235309,20151007,17821,0.00001013
15,105,-2,235309,20151014,15844,0.00000897
16,112,-1,235309,20151021,635993,0.00035802
17,119,0,235309,20151028,116457,0.00006648
18,126,1,235309,20151104,61986,0.00003489
19,133,2,235309,20151111,30574,0.00001746
20,140,3,235309,20151118,62371,0.00003559
21,147,4,235309,20151125,24264,0.00001398
22,154,5,235309,20151202,26610,0.00001508
23,161,6,235309,20151209,33013,0.00001873
24,168,7,235309,20151216,51862,0.00003181
25,175,8,235309,20151223,39353,0.00002477
26,182,9,235309,20151230,28900,0.00001640
27,189,10,235309,20160106,13063,0.00000703
28,196,11,235309,20160113,13064,0.00000708
29,203,12,235309,20160120,12938,0.00000696
30,210,13,235309,20160127,14090,0.00000761
31,217,14,235309,20160203,11456,0.00000626
32,224,15,235309,20160210,16810,0.00000926
33,231,16,235309,20160217,15884,0.00000866
34,238,17,235309,20160224,33303,0.00001827
35,245,18,235309,20160302,11965,0.00000661
36,252,19,235309,20160309,13028,0.00000751
37,259,20,235309,20160316,13536,0.00000803
38,266,21,235309,20160323,12485,0.00000739
39,273,22,235309,20160330,14974,0.00000876
40,280,23,235309,20160406,11729,0.00000671
41,287,24,235309,20160413,9849,0.00000574
42,294,25,235309,20160420,8259,0.00000469
43,301,26,235309,20160427,11105,0.00000646
44,308,27,235309,20160504,9954,0.00000582
45,315,28,235309,20160511,13674,0.00000798
46,322,29,235309,20160518,13824,0.00000798
47,329,30,235309,20160525,15557,0.00000929
48,336,31,235309,20160601,10274,0.00000604
49,343,32,235309,20160608,18725,0.00001103
50,350,33,235309,20160615,10352,0.00000617
51,357,34,235309,20160622,9895,0.00000588
52,364,35,235309,20160629,26003,0.00001541
53,371,36,235309,20160706,16182,0.00000960
54,378,37,235309,20160713,9390,0.00000570
55,385,38,235309,20160720,12865,0.00000672
56,392,39,235309,20160727,11641,0.00000594
