week,timestamp_index,week_death_index,pageid,timestamp,views,share
44,310,-57,2943775,20160506,1669,0.00000098
45,317,-56,2943775,20160513,1655,0.00000096
46,324,-55,2943775,20160520,1494,0.00000087
47,331,-54,2943775,20160527,908,0.00000054
48,338,-53,2943775,20160603,925,0.00000055
49,345,-52,2943775,20160610,904,0.00000053
50,352,-51,2943775,20160617,787,0.00000047
51,359,-50,2943775,20160624,896,0.00000053
52,366,-49,2943775,20160701,1232,0.00000073
53,373,-48,2943775,20160708,1753,0.00000105
54,380,-47,2943775,20160715,1618,0.00000096
55,387,-46,2943775,20160722,2246,0.00000114
56,394,-45,2943775,20160729,2035,0.00000106
57,401,-44,2943775,20160805,2261,0.00000117
58,408,-43,2943775,20160812,2706,0.00000144
59,415,-42,2943775,20160819,3288,0.00000187
60,422,-41,2943775,20160826,15667,0.00000887
61,429,-40,2943775,20160902,2307,0.00000132
62,436,-39,2943775,20160909,1986,0.00000112
63,443,-38,2943775,20160916,1608,0.00000090
64,450,-37,2943775,20160923,1868,0.00000107
65,457,-36,2943775,20160930,1669,0.00000094
66,464,-35,2943775,20161007,1229,0.00000069
67,471,-34,2943775,20161014,1512,0.00000084
68,478,-33,2943775,20161021,2010,0.00000113
69,485,-32,2943775,20161028,1625,0.00000092
70,492,-31,2943775,20161104,1408,0.00000075
71,499,-30,2943775,20161111,1344,0.00000071
72,506,-29,2943775,20161118,1821,0.00000100
73,513,-28,2943775,20161125,1786,0.00000096
74,520,-27,2943775,20161202,2154,0.00000115
75,527,-26,2943775,20161209,1652,0.00000092
76,534,-25,2943775,20161216,1621,0.00000092
77,541,-24,2943775,20161223,2352,0.00000131
78,548,-23,2943775,20161230,2343,0.00000124
79,555,-22,2943775,20170106,2298,0.00000117
80,562,-21,2943775,20170113,3271,0.00000165
81,569,-20,2943775,20170120,2515,0.00000126
82,576,-19,2943775,20170127,3463,0.00000176
83,583,-18,2943775,20170203,8809,0.00000451
84,590,-17,2943775,20170210,3112,0.00000162
85,597,-16,2943775,20170217,1843,0.00000096
86,604,-15,2943775,20170224,1962,0.00000101
87,611,-14,2943775,20170303,1512,0.00000080
88,618,-13,2943775,20170310,1448,0.00000078
89,625,-12,2943775,20170317,1185,0.00000063
90,632,-11,2943775,20170324,1148,0.00000064
91,639,-10,2943775,20170331,1183,0.00000067
92,646,-9,2943775,20170407,1276,0.00000073
93,653,-8,2943775,20170414,1984,0.00000110
94,660,-7,2943775,20170421,2792,0.00000155
95,667,-6,2943775,20170428,1623,0.00000091
96,674,-5,2943775,20170505,1723,0.00000097
97,681,-4,2943775,20170512,1552,0.00000088
98,688,-3,2943775,20170519,1204,0.00000068
99,695,-2,2943775,20170526,1360,0.00000078
100,702,-1,2943775,20170602,604386,0.00035336
101,709,0,2943775,20170609,61112,0.00003625
102,716,1,2943775,20170616,28131,0.00001703
103,723,2,2943775,20170623,8918,0.00000553
104,730,3,2943775,20170630,8239,0.00000512
105,737,4,2943775,20170707,6835,0.00000412
106,744,5,2943775,20170714,5853,0.00000355
107,751,6,2943775,20170721,4763,0.00000285
108,758,7,2943775,20170728,4425,0.00000273
109,765,8,2943775,20170804,5870,0.00000362
110,772,9,2943775,20170811,7696,0.00000475
111,779,10,2943775,20170818,4607,0.00000282
112,786,11,2943775,20170825,4667,0.00000289
113,793,12,2943775,20170901,4501,0.00000273
114,800,13,2943775,20170908,6334,0.00000387
115,807,14,2943775,20170915,3633,0.00000215
116,814,15,2943775,20170922,4029,0.00000241
117,821,16,2943775,20170929,4624,0.00000280
118,828,17,2943775,20171006,3352,0.00000196
119,835,18,2943775,20171013,3825,0.00000225
120,842,19,2943775,20171020,4814,0.00000278
121,849,20,2943775,20171027,3855,0.00000224
122,856,21,2943775,20171103,4138,0.00000236
123,863,22,2943775,20171110,4068,0.00000232
124,870,23,2943775,20171117,3393,0.00000196
125,877,24,2943775,20171124,4276,0.00000244
126,884,25,2943775,20171201,3587,0.00000207
127,891,26,2943775,20171208,2938,0.00000169
128,898,27,2943775,20171215,19820,0.00001205
129,905,28,2943775,20171222,5688,0.00000351
130,912,29,2943775,20171229,8781,0.00000491
131,919,30,2943775,20180105,3986,0.00000210
132,926,31,2943775,20180112,3816,0.00000197
133,933,32,2943775,20180119,5202,0.00000278
134,940,33,2943775,20180126,4069,0.00000218
135,947,34,2943775,20180202,13729,0.00000743
136,954,35,2943775,20180209,5261,0.00000289
137,961,36,2943775,20180216,4204,0.00000229
138,968,37,2943775,20180223,3451,0.00000186
139,975,38,2943775,20180302,10784,0.00000583
140,982,39,2943775,20180309,4284,0.00000233
141,989,40,2943775,20180316,3569,0.00000197
142,996,41,2943775,20180323,3327,0.00000188
143,1003,42,2943775,20180330,3154,0.00000176
144,1010,43,2943775,20180406,3399,0.00000186
145,1017,44,2943775,20180413,10312,0.00000573
146,1024,45,2943775,20180420,3083,0.00000174
147,1031,46,2943775,20180427,2352,0.00000136
148,1038,47,2943775,20180504,2420,0.00000140
149,1045,48,2943775,20180511,2545,0.00000145
150,1052,49,2943775,20180518,2365,0.00000131
151,1059,50,2943775,20180525,2648,0.00000153
152,1066,51,2943775,20180601,16692,0.00000977
153,1073,52,2943775,20180608,3244,0.00000188
154,1080,53,2943775,20180615,5017,0.00000298
155,1087,54,2943775,20180622,4864,0.00000289
1,6,-100,278513,20150707,17005,0.00000974
2,13,-99,278513,20150714,18890,0.00001094
3,20,-98,278513,20150721,32590,0.00001877
4,27,-97,278513,20150728,26267,0.00001543
5,34,-96,278513,20150804,17353,0.00001009
6,41,-95,278513,20150811,21309,0.00001230
7,48,-94,278513,20150818,49746,0.00002849
8,55,-93,278513,20150825,22667,0.00001301
9,62,-92,278513,20150901,17155,0.00000954
10,69,-91,278513,20150908,16193,0.00000870
11,76,-90,278513,20150915,18161,0.00001035
12,83,-89,278513,20150922,14044,0.00000810
13,90,-88,278513,20150929,16388,0.00000960
14,97,-87,278513,20151006,15489,0.00000882
15,104,-86,278513,20151013,15941,0.00000904
16,111,-85,278513,20151020,16366,0.00000919
17,118,-84,278513,20151027,17383,0.00000989
18,125,-83,278513,20151103,18010,0.00001016
19,132,-82,278513,20151110,15351,0.00000878
20,139,-81,278513,20151117,16136,0.00000918
21,146,-80,278513,20151124,32421,0.00001871
22,153,-79,278513,20151201,15875,0.00000902
23,160,-78,278513,20151208,14553,0.00000820
24,167,-77,278513,20151215,17305,0.00001049
25,174,-76,278513,20151222,15886,0.00001009
26,181,-75,278513,20151229,16715,0.00000957
27,188,-74,278513,20160105,16603,0.00000898
28,195,-73,278513,20160112,16864,0.00000916
29,202,-72,278513,20160119,15393,0.00000826
30,209,-71,278513,20160126,16689,0.00000901
31,216,-70,278513,20160202,25675,0.00001398
32,223,-69,278513,20160209,15449,0.00000859
33,230,-68,278513,20160216,19869,0.00001077
34,237,-67,278513,20160223,87537,0.00004800
35,244,-66,278513,20160301,30656,0.00001686
36,251,-65,278513,20160308,24797,0.00001422
37,258,-64,278513,20160315,20552,0.00001213
38,265,-63,278513,20160322,28827,0.00001722
39,272,-62,278513,20160329,25604,0.00001497
40,279,-61,278513,20160405,20060,0.00001148
41,286,-60,278513,20160412,15328,0.00000892
42,293,-59,278513,20160419,16305,0.00000927
43,300,-58,278513,20160426,27135,0.00001578
44,307,-57,278513,20160503,16771,0.00000982
45,314,-56,278513,20160510,14340,0.00000836
46,321,-55,278513,20160517,15260,0.00000879
47,328,-54,278513,20160524,13095,0.00000783
48,335,-53,278513,20160531,13605,0.00000797
49,342,-52,278513,20160607,12523,0.00000741
50,349,-51,278513,20160614,11935,0.00000707
51,356,-50,278513,20160621,19497,0.00001161
52,363,-49,278513,20160628,13719,0.00000814
53,370,-48,278513,20160705,15015,0.00000887
54,377,-47,278513,20160712,13852,0.00000841
55,384,-46,278513,20160719,15258,0.00000817
56,391,-45,278513,20160726,13921,0.00000708
57,398,-44,278513,20160802,15169,0.00000795
58,405,-43,278513,20160809,14248,0.00000724
59,412,-42,278513,20160816,26187,0.00001487
60,419,-41,278513,20160823,21769,0.00001237
61,426,-40,278513,20160830,15614,0.00000892
62,433,-39,278513,20160906,17958,0.00001022
63,440,-38,278513,20160913,24197,0.00001364
64,447,-37,278513,20160920,23570,0.00001330
65,454,-36,278513,20160927,15017,0.00000861
66,461,-35,278513,20161004,17093,0.00000962
67,468,-34,278513,20161011,20282,0.00001125
68,475,-33,278513,20161018,16312,0.00000909
69,482,-32,278513,20161025,16189,0.00000925
70,489,-31,278513,20161101,16347,0.00000886
71,496,-30,278513,20161108,14641,0.00000766
72,503,-29,278513,20161115,13953,0.00000749
73,510,-28,278513,20161122,14940,0.00000823
74,517,-27,278513,20161129,14516,0.00000781
75,524,-26,278513,20161206,20920,0.00001132
76,531,-25,278513,20161213,15003,0.00000847
77,538,-24,278513,20161220,17919,0.00001037
78,545,-23,278513,20161227,19213,0.00001024
79,552,-22,278513,20170103,19358,0.00000980
80,559,-21,278513,20170110,64522,0.00003276
81,566,-20,278513,20170117,22091,0.00001112
82,573,-19,278513,20170124,19471,0.00000979
83,580,-18,278513,20170131,16674,0.00000857
84,587,-17,278513,20170207,18802,0.00000965
85,594,-16,278513,20170214,17825,0.00000937
86,601,-15,278513,20170221,19917,0.00001025
87,608,-14,278513,20170228,16035,0.00000845
88,615,-13,278513,20170307,16640,0.00000884
89,622,-12,278513,20170314,17660,0.00000940
90,629,-11,278513,20170321,15713,0.00000861
91,636,-10,278513,20170328,16665,0.00000938
92,643,-9,278513,20170404,15419,0.00000874
93,650,-8,278513,20170411,14921,0.00000849
94,657,-7,278513,20170418,15107,0.00000833
95,664,-6,278513,20170425,16535,0.00000930
96,671,-5,278513,20170502,16281,0.00000909
97,678,-4,278513,20170509,13400,0.00000762
98,685,-3,278513,20170516,16821,0.00000938
99,692,-2,278513,20170523,16796,0.00000982
100,699,-1,278513,20170530,15290,0.00000874
101,706,0,278513,20170606,1293893,0.00075530
102,713,1,278513,20170613,363280,0.00021979
103,720,2,278513,20170620,64648,0.00003957
104,727,3,278513,20170627,40757,0.00002545
105,734,4,278513,20170704,31691,0.00001925
106,741,5,278513,20170711,30055,0.00001813
107,748,6,278513,20170718,42869,0.00002569
108,755,7,278513,20170725,35552,0.00002172
109,762,8,278513,20170801,29299,0.00001816
110,769,9,278513,20170808,28457,0.00001749
111,776,10,278513,20170815,29995,0.00001835
112,783,11,278513,20170822,18708,0.00001154
113,790,12,278513,20170829,18541,0.00001143
114,797,13,278513,20170905,20123,0.00001216
115,804,14,278513,20170912,23524,0.00001417
116,811,15,278513,20170919,26913,0.00001603
117,818,16,278513,20170926,18884,0.00001146
118,825,17,278513,20171003,20071,0.00001182
119,832,18,278513,20171010,19572,0.00001140
120,839,19,278513,20171017,18715,0.00001096
121,846,20,278513,20171024,20079,0.00001162
122,853,21,278513,20171031,20666,0.00001191
123,860,22,278513,20171107,31116,0.00001778
124,867,23,278513,20171114,22282,0.00001269
125,874,24,278513,20171121,19094,0.00001105
126,881,25,278513,20171128,16983,0.00000982
127,888,26,278513,20171205,23567,0.00001337
128,895,27,278513,20171212,18286,0.00001083
129,902,28,278513,20171219,24802,0.00001570
130,909,29,278513,20171226,30809,0.00001784
131,916,30,278513,20180102,22599,0.00001189
132,923,31,278513,20180109,30162,0.00001588
133,930,32,278513,20180116,18528,0.00000973
134,937,33,278513,20180123,17271,0.00000920
135,944,34,278513,20180130,15104,0.00000819
136,951,35,278513,20180206,14888,0.00000808
137,958,36,278513,20180213,15834,0.00000872
138,965,37,278513,20180220,18751,0.00001009
139,972,38,278513,20180227,22997,0.00001242
140,979,39,278513,20180306,20053,0.00001097
141,986,40,278513,20180313,15995,0.00000872
142,993,41,278513,20180320,13925,0.00000778
143,1000,42,278513,20180327,13981,0.00000789
144,1007,43,278513,20180403,15435,0.00000849
145,1014,44,278513,20180410,16448,0.00000905
146,1021,45,278513,20180417,14696,0.00000833
147,1028,46,278513,20180424,14961,0.00000848
148,1035,47,278513,20180501,17559,0.00001019
149,1042,48,278513,20180508,15720,0.00000901
150,1049,49,278513,20180515,14858,0.00000822
151,1056,50,278513,20180522,15212,0.00000878
152,1063,51,278513,20180529,15739,0.00000915
153,1070,52,278513,20180605,17205,0.00000992
154,1077,53,278513,20180612,14536,0.00000861
155,1084,54,278513,20180619,16449,0.00000972
156,1091,55,278513,20180626,18312,0.00001093
0,3,-103,2017883,20150704,3781,0.00000218
1,10,-102,2017883,20150711,3875,0.00000223
2,17,-101,2017883,20150718,4007,0.00000232
3,24,-100,2017883,20150725,4512,0.00000258
4,31,-99,2017883,20150801,4498,0.00000267
5,38,-98,2017883,20150808,4739,0.00000276
6,45,-97,2017883,20150815,4566,0.00000262
7,52,-96,2017883,20150822,4688,0.00000269
8,59,-95,2017883,20150829,4396,0.00000250
9,66,-94,2017883,20150905,4463,0.00000240
10,73,-93,2017883,20150912,4203,0.00000234
11,80,-92,2017883,20150919,4115,0.00000235
12,87,-91,2017883,20150926,3983,0.00000232
13,94,-90,2017883,20151003,4076,0.00000234
14,101,-89,2017883,20151010,4527,0.00000257
15,108,-88,2017883,20151017,4435,0.00000250
16,115,-87,2017883,20151024,4388,0.00000249
17,122,-86,2017883,20151031,4818,0.00000274
18,129,-85,2017883,20151107,4424,0.00000252
19,136,-84,2017883,20151114,3817,0.00000217
20,143,-83,2017883,20151121,3931,0.00000229
21,150,-82,2017883,20151128,4331,0.00000245
22,157,-81,2017883,20151205,4476,0.00000252
23,164,-80,2017883,20151212,4051,0.00000236
24,171,-79,2017883,20151219,3798,0.00000245
25,178,-78,2017883,20151226,3566,0.00000215
26,185,-77,2017883,20160102,4092,0.00000223
27,192,-76,2017883,20160109,3894,0.00000209
28,199,-75,2017883,20160116,3858,0.00000209
29,206,-74,2017883,20160123,3962,0.00000213
30,213,-73,2017883,20160130,4325,0.00000233
31,220,-72,2017883,20160206,4034,0.00000223
32,227,-71,2017883,20160213,4922,0.00000269
33,234,-70,2017883,20160220,4297,0.00000235
34,241,-69,2017883,20160227,4065,0.00000222
35,248,-68,2017883,20160305,3881,0.00000218
36,255,-67,2017883,20160312,4135,0.00000241
37,262,-66,2017883,20160319,5066,0.00000306
38,269,-65,2017883,20160326,4302,0.00000252
39,276,-64,2017883,20160402,4537,0.00000261
40,283,-63,2017883,20160409,4312,0.00000248
41,290,-62,2017883,20160416,4263,0.00000246
42,297,-61,2017883,20160423,5488,0.00000315
43,304,-60,2017883,20160430,4538,0.00000266
44,311,-59,2017883,20160507,4006,0.00000234
45,318,-58,2017883,20160514,4405,0.00000255
46,325,-57,2017883,20160521,4238,0.00000248
47,332,-56,2017883,20160528,3761,0.00000223
48,339,-55,2017883,20160604,3461,0.00000205
49,346,-54,2017883,20160611,3595,0.00000211
50,353,-53,2017883,20160618,3149,0.00000188
51,360,-52,2017883,20160625,3322,0.00000196
52,367,-51,2017883,20160702,3552,0.00000212
53,374,-50,2017883,20160709,3256,0.00000195
54,381,-49,2017883,20160716,3755,0.00000217
55,388,-48,2017883,20160723,3765,0.00000192
56,395,-47,2017883,20160730,3801,0.00000198
57,402,-46,2017883,20160806,3912,0.00000200
58,409,-45,2017883,20160813,3988,0.00000216
59,416,-44,2017883,20160820,3825,0.00000217
60,423,-43,2017883,20160827,3832,0.00000217
61,430,-42,2017883,20160903,3606,0.00000207
62,437,-41,2017883,20160910,3684,0.00000208
63,444,-40,2017883,20160917,3672,0.00000206
64,451,-39,2017883,20160924,3912,0.00000225
65,458,-38,2017883,20161001,4437,0.00000250
66,465,-37,2017883,20161008,7819,0.00000440
67,472,-36,2017883,20161015,17368,0.00000961
68,479,-35,2017883,20161022,9448,0.00000534
69,486,-34,2017883,20161029,6315,0.00000352
70,493,-33,2017883,20161105,4695,0.00000250
71,500,-32,2017883,20161112,5445,0.00000286
72,507,-31,2017883,20161119,5195,0.00000289
73,514,-30,2017883,20161126,4848,0.00000260
74,521,-29,2017883,20161203,5209,0.00000279
75,528,-28,2017883,20161210,4762,0.00000267
76,535,-27,2017883,20161217,4823,0.00000274
77,542,-26,2017883,20161224,4224,0.00000232
78,549,-25,2017883,20161231,4504,0.00000237
79,556,-24,2017883,20170107,6043,0.00000307
80,563,-23,2017883,20170114,7222,0.00000363
81,570,-22,2017883,20170121,7608,0.00000383
82,577,-21,2017883,20170128,6253,0.00000318
83,584,-20,2017883,20170204,5796,0.00000297
84,591,-19,2017883,20170211,5186,0.00000271
85,598,-18,2017883,20170218,5160,0.00000269
86,605,-17,2017883,20170225,5522,0.00000285
87,612,-16,2017883,20170304,4821,0.00000255
88,619,-15,2017883,20170311,4759,0.00000254
89,626,-14,2017883,20170318,5516,0.00000294
90,633,-13,2017883,20170325,5367,0.00000300
91,640,-12,2017883,20170401,4991,0.00000282
92,647,-11,2017883,20170408,4905,0.00000281
93,654,-10,2017883,20170415,4921,0.00000273
94,661,-9,2017883,20170422,5088,0.00000284
95,668,-8,2017883,20170429,4930,0.00000276
96,675,-7,2017883,20170506,4900,0.00000276
97,682,-6,2017883,20170513,4469,0.00000253
98,689,-5,2017883,20170520,4055,0.00000230
99,696,-4,2017883,20170527,3920,0.00000225
100,703,-3,2017883,20170603,3775,0.00000220
101,710,-2,2017883,20170610,4083,0.00000244
102,717,-1,2017883,20170617,626884,0.00037995
103,724,0,2017883,20170624,218600,0.00013608
104,731,1,2017883,20170701,80043,0.00004953
105,738,2,2017883,20170708,65028,0.00003918
106,745,3,2017883,20170715,38340,0.00002314
107,752,4,2017883,20170722,27089,0.00001627
108,759,5,2017883,20170729,29935,0.00001849
109,766,6,2017883,20170805,23862,0.00001468
110,773,7,2017883,20170812,18977,0.00001169
111,780,8,2017883,20170819,17334,0.00001063
112,787,9,2017883,20170826,14394,0.00000894
113,794,10,2017883,20170902,13013,0.00000785
114,801,11,2017883,20170909,12515,0.00000764
115,808,12,2017883,20170916,20706,0.00001227
116,815,13,2017883,20170923,12720,0.00000764
117,822,14,2017883,20170930,11300,0.00000680
118,829,15,2017883,20171007,11771,0.00000685
119,836,16,2017883,20171014,11996,0.00000706
120,843,17,2017883,20171021,11333,0.00000656
121,850,18,2017883,20171028,18086,0.00001049
122,857,19,2017883,20171104,12985,0.00000743
123,864,20,2017883,20171111,13559,0.00000773
124,871,21,2017883,20171118,10783,0.00000627
125,878,22,2017883,20171125,10815,0.00000614
126,885,23,2017883,20171202,11979,0.00000687
127,892,24,2017883,20171209,12791,0.00000742
128,899,25,2017883,20171216,12667,0.00000777
129,906,26,2017883,20171223,16520,0.00000999
130,913,27,2017883,20171230,15293,0.00000848
131,920,28,2017883,20180106,11734,0.00000618
132,927,29,2017883,20180113,11911,0.00000615
133,934,30,2017883,20180120,11382,0.00000608
134,941,31,2017883,20180127,22878,0.00001234
135,948,32,2017883,20180203,11794,0.00000638
136,955,33,2017883,20180210,10920,0.00000601
137,962,34,2017883,20180217,11579,0.00000628
138,969,35,2017883,20180224,11604,0.00000627
139,976,36,2017883,20180303,11694,0.00000632
140,983,37,2017883,20180310,12972,0.00000705
141,990,38,2017883,20180317,11275,0.00000624
142,997,39,2017883,20180324,11637,0.00000658
143,1004,40,2017883,20180331,11222,0.00000626
144,1011,41,2017883,20180407,11053,0.00000607
145,1018,42,2017883,20180414,11907,0.00000664
146,1025,43,2017883,20180421,12845,0.00000722
147,1032,44,2017883,20180428,11054,0.00000640
148,1039,45,2017883,20180505,10483,0.00000605
149,1046,46,2017883,20180512,10013,0.00000571
150,1053,47,2017883,20180519,9954,0.00000554
151,1060,48,2017883,20180526,11188,0.00000647
152,1067,49,2017883,20180602,10050,0.00000584
153,1074,50,2017883,20180609,9226,0.00000540
154,1081,51,2017883,20180616,24462,0.00001449
155,1088,52,2017883,20180623,12465,0.00000743
0,0,-106,20128239,20150701,6168,0.00000361
1,7,-105,20128239,20150708,6138,0.00000351
2,14,-104,20128239,20150715,6100,0.00000355
3,21,-103,20128239,20150722,6110,0.00000351
4,28,-102,20128239,20150729,5933,0.00000350
5,35,-101,20128239,20150805,6691,0.00000388
6,42,-100,20128239,20150812,6302,0.00000363
7,49,-99,20128239,20150819,6851,0.00000392
8,56,-98,20128239,20150826,6943,0.00000400
9,63,-97,20128239,20150902,6576,0.00000358
10,70,-96,20128239,20150909,5386,0.00000293
11,77,-95,20128239,20150916,4750,0.00000273
12,84,-94,20128239,20150923,4195,0.00000242
13,91,-93,20128239,20150930,4208,0.00000246
14,98,-92,20128239,20151007,4231,0.00000241
15,105,-91,20128239,20151014,4206,0.00000238
16,112,-90,20128239,20151021,3904,0.00000220
17,119,-89,20128239,20151028,4304,0.00000246
18,126,-88,20128239,20151104,3691,0.00000208
19,133,-87,20128239,20151111,4170,0.00000238
20,140,-86,20128239,20151118,4601,0.00000263
21,147,-85,20128239,20151125,4250,0.00000245
22,154,-84,20128239,20151202,4327,0.00000245
23,161,-83,20128239,20151209,4366,0.00000248
24,168,-82,20128239,20151216,3765,0.00000231
25,175,-81,20128239,20151223,4018,0.00000253
26,182,-80,20128239,20151230,4589,0.00000260
27,189,-79,20128239,20160106,4152,0.00000223
28,196,-78,20128239,20160113,4214,0.00000229
29,203,-77,20128239,20160120,4306,0.00000232
30,210,-76,20128239,20160127,4228,0.00000228
31,217,-75,20128239,20160203,3650,0.00000199
32,224,-74,20128239,20160210,3609,0.00000199
33,231,-73,20128239,20160217,3827,0.00000209
34,238,-72,20128239,20160224,4008,0.00000220
35,245,-71,20128239,20160302,3892,0.00000215
36,252,-70,20128239,20160309,4241,0.00000244
37,259,-69,20128239,20160316,3288,0.00000195
38,266,-68,20128239,20160323,3943,0.00000233
39,273,-67,20128239,20160330,3085,0.00000180
40,280,-66,20128239,20160406,6120,0.00000350
41,287,-65,20128239,20160413,5685,0.00000331
42,294,-64,20128239,20160420,3574,0.00000203
43,301,-63,20128239,20160427,3538,0.00000206
44,308,-62,20128239,20160504,3976,0.00000233
45,315,-61,20128239,20160511,4424,0.00000258
46,322,-60,20128239,20160518,5198,0.00000300
47,329,-59,20128239,20160525,4663,0.00000278
48,336,-58,20128239,20160601,4754,0.00000280
49,343,-57,20128239,20160608,5765,0.00000340
50,350,-56,20128239,20160615,7931,0.00000473
51,357,-55,20128239,20160622,4813,0.00000286
52,364,-54,20128239,20160629,5562,0.00000330
53,371,-53,20128239,20160706,5542,0.00000329
54,378,-52,20128239,20160713,5348,0.00000325
55,385,-51,20128239,20160720,5263,0.00000275
56,392,-50,20128239,20160727,5568,0.00000284
57,399,-49,20128239,20160803,5803,0.00000304
58,406,-48,20128239,20160810,5035,0.00000257
59,413,-47,20128239,20160817,4751,0.00000273
60,420,-46,20128239,20160824,4790,0.00000271
61,427,-45,20128239,20160831,4453,0.00000255
62,434,-44,20128239,20160907,5609,0.00000318
63,441,-43,20128239,20160914,5117,0.00000289
64,448,-42,20128239,20160921,4326,0.00000245
65,455,-41,20128239,20160928,7033,0.00000401
66,462,-40,20128239,20161005,5641,0.00000318
67,469,-39,20128239,20161012,6017,0.00000332
68,476,-38,20128239,20161019,4844,0.00000271
69,483,-37,20128239,20161026,4765,0.00000273
70,490,-36,20128239,20161102,5345,0.00000288
71,497,-35,20128239,20161109,4557,0.00000238
72,504,-34,20128239,20161116,4999,0.00000269
73,511,-33,20128239,20161123,5313,0.00000291
74,518,-32,20128239,20161130,5646,0.00000304
75,525,-31,20128239,20161207,5436,0.00000296
76,532,-30,20128239,20161214,6001,0.00000339
77,539,-29,20128239,20161221,6365,0.00000366
78,546,-28,20128239,20161228,5412,0.00000286
79,553,-27,20128239,20170104,6496,0.00000330
80,560,-26,20128239,20170111,6980,0.00000353
81,567,-25,20128239,20170118,5367,0.00000271
82,574,-24,20128239,20170125,5209,0.00000262
83,581,-23,20128239,20170201,4524,0.00000232
84,588,-22,20128239,20170208,4618,0.00000239
85,595,-21,20128239,20170215,5697,0.00000298
86,602,-20,20128239,20170222,4827,0.00000248
87,609,-19,20128239,20170301,4789,0.00000253
88,616,-18,20128239,20170308,4669,0.00000248
89,623,-17,20128239,20170315,4884,0.00000259
90,630,-16,20128239,20170322,4602,0.00000255
91,637,-15,20128239,20170329,4041,0.00000228
92,644,-14,20128239,20170405,3998,0.00000228
93,651,-13,20128239,20170412,4445,0.00000250
94,658,-12,20128239,20170419,5309,0.00000293
95,665,-11,20128239,20170426,7625,0.00000428
96,672,-10,20128239,20170503,4928,0.00000275
97,679,-9,20128239,20170510,4777,0.00000273
98,686,-8,20128239,20170517,4225,0.00000234
99,693,-7,20128239,20170524,4472,0.00000263
100,700,-6,20128239,20170531,4269,0.00000245
101,707,-5,20128239,20170607,4779,0.00000280
102,714,-4,20128239,20170614,5835,0.00000355
103,721,-3,20128239,20170621,7043,0.00000433
104,728,-2,20128239,20170628,7210,0.00000449
105,735,-1,20128239,20170705,828430,0.00050141
106,742,0,20128239,20170712,93917,0.00005680
107,749,1,20128239,20170719,39380,0.00002352
108,756,2,20128239,20170726,24196,0.00001486
109,763,3,20128239,20170802,23117,0.00001431
110,770,4,20128239,20170809,14333,0.00000882
111,777,5,20128239,20170816,12442,0.00000760
112,784,6,20128239,20170823,12675,0.00000783
113,791,7,20128239,20170830,15647,0.00000957
114,798,8,20128239,20170906,19823,0.00001207
115,805,9,20128239,20170913,42619,0.00002550
116,812,10,20128239,20170920,26046,0.00001553
117,819,11,20128239,20170927,14874,0.00000900
118,826,12,20128239,20171004,16376,0.00000961
119,833,13,20128239,20171011,12260,0.00000716
120,840,14,20128239,20171018,10721,0.00000625
121,847,15,20128239,20171025,10101,0.00000588
122,854,16,20128239,20171101,9618,0.00000551
123,861,17,20128239,20171108,11077,0.00000633
124,868,18,20128239,20171115,10576,0.00000603
125,875,19,20128239,20171122,10335,0.00000596
126,882,20,20128239,20171129,8893,0.00000515
127,889,21,20128239,20171206,9825,0.00000560
128,896,22,20128239,20171213,13175,0.00000786
129,903,23,20128239,20171220,12270,0.00000776
130,910,24,20128239,20171227,23210,0.00001321
131,917,25,20128239,20180103,14357,0.00000756
132,924,26,20128239,20180110,15368,0.00000806
133,931,27,20128239,20180117,22069,0.00001161
134,938,28,20128239,20180124,12550,0.00000670
135,945,29,20128239,20180131,8176,0.00000443
