week,timestamp_index,week_death_index,pageid,timestamp,views,share
136,952,30,20128239,20180207,9650,0.00000526
137,959,31,20128239,20180214,8572,0.00000471
138,966,32,20128239,20180221,8993,0.00000483
139,973,33,20128239,20180228,32168,0.00001740
140,980,34,20128239,20180307,32604,0.00001783
141,987,35,20128239,20180314,20010,0.00001096
142,994,36,20128239,20180321,30966,0.00001731
143,1001,37,20128239,20180328,24072,0.00001354
144,1008,38,20128239,20180404,22351,0.00001232
145,1015,39,20128239,20180411,16536,0.00000910
146,1022,40,20128239,20180418,14029,0.00000795
147,1029,41,20128239,20180425,47693,0.00002717
148,1036,42,20128239,20180502,50928,0.00002951
149,1043,43,20128239,20180509,21306,0.00001221
150,1050,44,20128239,20180516,26201,0.00001445
151,1057,45,20128239,20180523,25074,0.00001447
152,1064,46,20128239,20180530,18949,0.00001109
153,1071,47,20128239,20180606,16229,0.00000937
154,1078,48,20128239,20180613,14650,0.00000866
155,1085,49,20128239,20180620,18137,0.00001078
156,1092,50,20128239,20180627,13482,0.00000804
0,0,-107,261053,20150701,9884,0.00000579
1,7,-106,261053,20150708,11056,0.00000632
2,14,-105,261053,20150715,9649,0.00000561
3,21,-104,261053,20150722,10668,0.00000612
4,28,-103,261053,20150729,11988,0.00000708
5,35,-102,261053,20150805,10251,0.00000595
6,42,-101,261053,20150812,11527,0.00000664
7,49,-100,261053,20150819,11262,0.00000644
8,56,-99,261053,20150826,9892,0.00000570
9,63,-98,261053,20150902,10084,0.00000549
10,70,-97,261053,20150909,9523,0.00000518
11,77,-96,261053,20150916,8848,0.00000508
12,84,-95,261053,20150923,9334,0.00000539
13,91,-94,261053,20150930,8894,0.00000519
14,98,-93,261053,20151007,9880,0.00000562
15,105,-92,261053,20151014,9152,0.00000518
16,112,-91,261053,20151021,11071,0.00000623
17,119,-90,261053,20151028,10360,0.00000591
18,126,-89,261053,20151104,8489,0.00000478
19,133,-88,261053,20151111,8517,0.00000487
20,140,-87,261053,20151118,8116,0.00000463
21,147,-86,261053,20151125,16991,0.00000979
22,154,-85,261053,20151202,10030,0.00000568
23,161,-84,261053,20151209,8610,0.00000488
24,168,-83,261053,20151216,8464,0.00000519
25,175,-82,261053,20151223,10405,0.00000655
26,182,-81,261053,20151230,14033,0.00000797
27,189,-80,261053,20160106,11201,0.00000603
28,196,-79,261053,20160113,10329,0.00000560
29,203,-78,261053,20160120,12758,0.00000686
30,210,-77,261053,20160127,13244,0.00000715
31,217,-76,261053,20160203,10761,0.00000588
32,224,-75,261053,20160210,9369,0.00000516
33,231,-74,261053,20160217,11165,0.00000609
34,238,-73,261053,20160224,10326,0.00000567
35,245,-72,261053,20160302,10050,0.00000555
36,252,-71,261053,20160309,10590,0.00000610
37,259,-70,261053,20160316,9159,0.00000544
38,266,-69,261053,20160323,10310,0.00000610
39,273,-68,261053,20160330,9211,0.00000539
40,280,-67,261053,20160406,8531,0.00000488
41,287,-66,261053,20160413,8239,0.00000480
42,294,-65,261053,20160420,9102,0.00000517
43,301,-64,261053,20160427,8371,0.00000487
44,308,-63,261053,20160504,11355,0.00000664
45,315,-62,261053,20160511,9852,0.00000575
46,322,-61,261053,20160518,8977,0.00000518
47,329,-60,261053,20160525,8767,0.00000523
48,336,-59,261053,20160601,10029,0.00000590
49,343,-58,261053,20160608,8278,0.00000488
50,350,-57,261053,20160615,13536,0.00000807
51,357,-56,261053,20160622,10394,0.00000617
52,364,-55,261053,20160629,10284,0.00000610
53,371,-54,261053,20160706,9531,0.00000566
54,378,-53,261053,20160713,8938,0.00000542
55,385,-52,261053,20160720,8904,0.00000465
56,392,-51,261053,20160727,8916,0.00000455
57,399,-50,261053,20160803,9247,0.00000485
58,406,-49,261053,20160810,9241,0.00000471
59,413,-48,261053,20160817,10258,0.00000589
60,420,-47,261053,20160824,11809,0.00000669
61,427,-46,261053,20160831,9469,0.00000543
62,434,-45,261053,20160907,17303,0.00000982
63,441,-44,261053,20160914,10195,0.00000576
64,448,-43,261053,20160921,9042,0.00000512
65,455,-42,261053,20160928,11241,0.00000641
66,462,-41,261053,20161005,11088,0.00000625
67,469,-40,261053,20161012,10303,0.00000569
68,476,-39,261053,20161019,12686,0.00000709
69,483,-38,261053,20161026,13281,0.00000761
70,490,-37,261053,20161102,8923,0.00000480
71,497,-36,261053,20161109,7909,0.00000413
72,504,-35,261053,20161116,9283,0.00000500
73,511,-34,261053,20161123,9874,0.00000541
74,518,-33,261053,20161130,9890,0.00000533
75,525,-32,261053,20161207,10375,0.00000566
76,532,-31,261053,20161214,8701,0.00000491
77,539,-30,261053,20161221,11929,0.00000686
78,546,-29,261053,20161228,17328,0.00000917
79,553,-28,261053,20170104,11063,0.00000561
80,560,-27,261053,20170111,19569,0.00000989
81,567,-26,261053,20170118,15575,0.00000786
82,574,-25,261053,20170125,16117,0.00000811
83,581,-24,261053,20170201,12841,0.00000660
84,588,-23,261053,20170208,11234,0.00000581
85,595,-22,261053,20170215,11800,0.00000616
86,602,-21,261053,20170222,11227,0.00000578
87,609,-20,261053,20170301,11697,0.00000618
88,616,-19,261053,20170308,12385,0.00000659
89,623,-18,261053,20170315,9804,0.00000520
90,630,-17,261053,20170322,10560,0.00000585
91,637,-16,261053,20170329,10432,0.00000587
92,644,-15,261053,20170405,9869,0.00000564
93,651,-14,261053,20170412,9741,0.00000549
94,658,-13,261053,20170419,8851,0.00000489
95,665,-12,261053,20170426,10833,0.00000608
96,672,-11,261053,20170503,8829,0.00000494
97,679,-10,261053,20170510,9756,0.00000557
98,686,-9,261053,20170517,13133,0.00000728
99,693,-8,261053,20170524,9141,0.00000537
100,700,-7,261053,20170531,8400,0.00000481
101,707,-6,261053,20170607,9246,0.00000541
102,714,-5,261053,20170614,12574,0.00000764
103,721,-4,261053,20170621,10246,0.00000631
104,728,-3,261053,20170628,9323,0.00000581
105,735,-2,261053,20170705,10207,0.00000618
106,742,-1,261053,20170712,585821,0.00035431
107,749,0,261053,20170719,160868,0.00009606
108,756,1,261053,20170726,26929,0.00001653
109,763,2,261053,20170802,17524,0.00001085
110,770,3,261053,20170809,11952,0.00000735
111,777,4,261053,20170816,10744,0.00000656
112,784,5,261053,20170823,10525,0.00000650
113,791,6,261053,20170830,9441,0.00000578
114,798,7,261053,20170906,8322,0.00000507
115,805,8,261053,20170913,12793,0.00000765
116,812,9,261053,20170920,9311,0.00000555
117,819,10,261053,20170927,9166,0.00000555
118,826,11,261053,20171004,7954,0.00000467
119,833,12,261053,20171011,10408,0.00000608
120,840,13,261053,20171018,11453,0.00000668
121,847,14,261053,20171025,9957,0.00000580
122,854,15,261053,20171101,9342,0.00000535
123,861,16,261053,20171108,8886,0.00000508
124,868,17,261053,20171115,9623,0.00000549
125,875,18,261053,20171122,10860,0.00000626
126,882,19,261053,20171129,9480,0.00000549
127,889,20,261053,20171206,13178,0.00000751
128,896,21,261053,20171213,10807,0.00000645
129,903,22,261053,20171220,13814,0.00000873
130,910,23,261053,20171227,18191,0.00001035
131,917,24,261053,20180103,11396,0.00000600
132,924,25,261053,20180110,10790,0.00000566
133,931,26,261053,20180117,11348,0.00000597
134,938,27,261053,20180124,10049,0.00000536
135,945,28,261053,20180131,9419,0.00000511
136,952,29,261053,20180207,8918,0.00000486
137,959,30,261053,20180214,9535,0.00000524
138,966,31,261053,20180221,8721,0.00000469
139,973,32,261053,20180228,22208,0.00001201
140,980,33,261053,20180307,11109,0.00000608
141,987,34,261053,20180314,8989,0.00000492
142,994,35,261053,20180321,9017,0.00000504
143,1001,36,261053,20180328,9866,0.00000555
144,1008,37,261053,20180404,8972,0.00000495
145,1015,38,261053,20180411,8535,0.00000470
146,1022,39,261053,20180418,7782,0.00000441
147,1029,40,261053,20180425,7611,0.00000434
148,1036,41,261053,20180502,7495,0.00000434
149,1043,42,261053,20180509,8122,0.00000465
150,1050,43,261053,20180516,7062,0.00000389
151,1057,44,261053,20180523,8055,0.00000465
152,1064,45,261053,20180530,8407,0.00000492
153,1071,46,261053,20180606,7715,0.00000446
154,1078,47,261053,20180613,7567,0.00000447
155,1085,48,261053,20180620,8577,0.00000510
156,1092,49,261053,20180627,9003,0.00000537
1,5,-106,142809,20150706,12197,0.00000696
2,12,-105,142809,20150713,12031,0.00000696
3,19,-104,142809,20150720,12352,0.00000711
4,26,-103,142809,20150727,11855,0.00000684
5,33,-102,142809,20150803,11512,0.00000677
6,40,-101,142809,20150810,12116,0.00000705
7,47,-100,142809,20150817,13131,0.00000752
8,54,-99,142809,20150824,11918,0.00000686
9,61,-98,142809,20150831,12646,0.00000710
10,68,-97,142809,20150907,12194,0.00000652
11,75,-96,142809,20150914,12521,0.00000711
12,82,-95,142809,20150921,12294,0.00000708
13,89,-94,142809,20150928,10861,0.00000635
14,96,-93,142809,20151005,12264,0.00000701
15,103,-92,142809,20151012,11097,0.00000630
16,110,-91,142809,20151019,12580,0.00000705
17,117,-90,142809,20151026,12121,0.00000690
18,124,-89,142809,20151102,14293,0.00000807
19,131,-88,142809,20151109,21435,0.00001222
20,138,-87,142809,20151116,11292,0.00000641
21,145,-86,142809,20151123,10543,0.00000611
22,152,-85,142809,20151130,54582,0.00003108
23,159,-84,142809,20151207,22140,0.00001244
24,166,-83,142809,20151214,12560,0.00000751
25,173,-82,142809,20151221,10418,0.00000664
26,180,-81,142809,20151228,10817,0.00000627
27,187,-80,142809,20160104,10962,0.00000602
28,194,-79,142809,20160111,11895,0.00000639
29,201,-78,142809,20160118,13748,0.00000740
30,208,-77,142809,20160125,11009,0.00000594
31,215,-76,142809,20160201,12271,0.00000668
32,222,-75,142809,20160208,12230,0.00000677
33,229,-74,142809,20160215,11253,0.00000612
34,236,-73,142809,20160222,10972,0.00000606
35,243,-72,142809,20160229,10048,0.00000546
36,250,-71,142809,20160307,10758,0.00000614
37,257,-70,142809,20160314,14003,0.00000822
38,264,-69,142809,20160321,12768,0.00000767
39,271,-68,142809,20160328,11277,0.00000660
40,278,-67,142809,20160404,10509,0.00000602
41,285,-66,142809,20160411,13260,0.00000769
42,292,-65,142809,20160418,13454,0.00000768
43,299,-64,142809,20160425,11671,0.00000678
44,306,-63,142809,20160502,11877,0.00000695
45,313,-62,142809,20160509,10424,0.00000608
46,320,-61,142809,20160516,10563,0.00000609
47,327,-60,142809,20160523,9693,0.00000576
48,334,-59,142809,20160530,9978,0.00000585
49,341,-58,142809,20160606,10116,0.00000600
50,348,-57,142809,20160613,9053,0.00000536
51,355,-56,142809,20160620,8849,0.00000526
52,362,-55,142809,20160627,9718,0.00000575
53,369,-54,142809,20160704,8809,0.00000522
54,376,-53,142809,20160711,9347,0.00000565
55,383,-52,142809,20160718,9762,0.00000535
56,390,-51,142809,20160725,10117,0.00000515
57,397,-50,142809,20160801,9435,0.00000495
58,404,-49,142809,20160808,8853,0.00000450
59,411,-48,142809,20160815,9240,0.00000517
60,418,-47,142809,20160822,9285,0.00000528
61,425,-46,142809,20160829,9875,0.00000561
62,432,-45,142809,20160905,9583,0.00000545
63,439,-44,142809,20160912,9794,0.00000556
64,446,-43,142809,20160919,9776,0.00000550
65,453,-42,142809,20160926,9391,0.00000538
66,460,-41,142809,20161003,9683,0.00000544
67,467,-40,142809,20161010,9399,0.00000525
68,474,-39,142809,20161017,9318,0.00000518
69,481,-38,142809,20161024,15928,0.00000907
70,488,-37,142809,20161031,9426,0.00000515
71,495,-36,142809,20161107,8755,0.00000461
72,502,-35,142809,20161114,10329,0.00000551
73,509,-34,142809,20161121,9503,0.00000523
74,516,-33,142809,20161128,10563,0.00000569
75,523,-32,142809,20161205,11034,0.00000595
76,530,-31,142809,20161212,10664,0.00000602
77,537,-30,142809,20161219,9215,0.00000529
78,544,-29,142809,20161226,9107,0.00000493
79,551,-28,142809,20170102,9703,0.00000493
80,558,-27,142809,20170109,10022,0.00000509
81,565,-26,142809,20170116,9923,0.00000499
82,572,-25,142809,20170123,11362,0.00000571
83,579,-24,142809,20170130,9929,0.00000510
84,586,-23,142809,20170206,10508,0.00000538
85,593,-22,142809,20170213,17374,0.00000911
86,600,-21,142809,20170220,18307,0.00000950
87,607,-20,142809,20170227,14511,0.00000756
88,614,-19,142809,20170306,16928,0.00000895
89,621,-18,142809,20170313,23101,0.00001230
90,628,-17,142809,20170320,20028,0.00001091
91,635,-16,142809,20170327,16179,0.00000914
92,642,-15,142809,20170403,14443,0.00000815
93,649,-14,142809,20170410,14968,0.00000856
94,656,-13,142809,20170417,15682,0.00000864
95,663,-12,142809,20170424,13583,0.00000765
96,670,-11,142809,20170501,14323,0.00000798
97,677,-10,142809,20170508,25916,0.00001471
98,684,-9,142809,20170515,39086,0.00002212
99,691,-8,142809,20170522,30102,0.00001727
100,698,-7,142809,20170529,19042,0.00001086
101,705,-6,142809,20170605,16443,0.00000960
102,712,-5,142809,20170612,14608,0.00000878
103,719,-4,142809,20170619,13524,0.00000823
104,726,-3,142809,20170626,12906,0.00000805
105,733,-2,142809,20170703,13670,0.00000837
106,740,-1,142809,20170710,10288,0.00000619
107,747,0,142809,20170717,5911566,0.00355233
108,754,1,142809,20170724,940784,0.00057149
109,761,2,142809,20170731,317226,0.00019658
110,768,3,142809,20170807,168198,0.00010321
111,775,4,142809,20170814,117782,0.00007231
112,782,5,142809,20170821,117482,0.00007232
113,789,6,142809,20170828,133201,0.00008255
114,796,7,142809,20170904,95379,0.00005745
115,803,8,142809,20170911,77810,0.00004727
116,810,9,142809,20170918,175108,0.00010387
117,817,10,142809,20170925,82134,0.00004985
118,824,11,142809,20171002,75449,0.00004464
119,831,12,142809,20171009,125075,0.00007278
120,838,13,142809,20171016,85617,0.00005028
121,845,14,142809,20171023,124533,0.00007202
122,852,15,142809,20171030,102052,0.00005887
123,859,16,142809,20171106,68362,0.00003917
124,866,17,142809,20171113,67279,0.00003838
125,873,18,142809,20171120,107375,0.00006224
126,880,19,142809,20171127,58717,0.00003374
127,887,20,142809,20171204,74535,0.00004238
128,894,21,142809,20171211,56953,0.00003348
129,901,22,142809,20171218,68331,0.00004252
130,908,23,142809,20171225,71472,0.00004205
131,915,24,142809,20180101,58517,0.00003132
132,922,25,142809,20180108,52673,0.00002783
133,929,26,142809,20180115,57719,0.00003020
134,936,27,142809,20180122,54279,0.00002890
135,943,28,142809,20180129,83410,0.00004515
136,950,29,142809,20180205,51103,0.00002766
137,957,30,142809,20180212,49415,0.00002725
138,964,31,142809,20180219,52228,0.00002818
139,971,32,142809,20180226,49553,0.00002684
140,978,33,142809,20180305,52983,0.00002879
141,985,34,142809,20180312,52482,0.00002853
142,992,35,142809,20180319,89172,0.00004972
143,999,36,142809,20180326,53115,0.00003006
144,1006,37,142809,20180402,52354,0.00002885
145,1013,38,142809,20180409,49044,0.00002699
146,1020,39,142809,20180416,55392,0.00003119
147,1027,40,142809,20180423,52153,0.00002949
148,1034,41,142809,20180430,49979,0.00002901
149,1041,42,142809,20180507,49068,0.00002816
150,1048,43,142809,20180514,51228,0.00002849
151,1055,44,142809,20180521,47982,0.00002748
152,1062,45,142809,20180528,53728,0.00003115
153,1069,46,142809,20180604,107930,0.00006230
154,1076,47,142809,20180611,62036,0.00003669
155,1083,48,142809,20180618,68221,0.00004022
156,1090,49,142809,20180625,56295,0.00003364
1,6,-106,2388084,20150707,9266,0.00000531
2,13,-105,2388084,20150714,8637,0.00000500
3,20,-104,2388084,20150721,14966,0.00000862
4,27,-103,2388084,20150728,7374,0.00000433
5,34,-102,2388084,20150804,7923,0.00000461
6,41,-101,2388084,20150811,7419,0.00000428
7,48,-100,2388084,20150818,6261,0.00000359
8,55,-99,2388084,20150825,6918,0.00000397
9,62,-98,2388084,20150901,6339,0.00000353
10,69,-97,2388084,20150908,6268,0.00000337
11,76,-96,2388084,20150915,6547,0.00000373
12,83,-95,2388084,20150922,7045,0.00000407
13,90,-94,2388084,20150929,5448,0.00000319
14,97,-93,2388084,20151006,6857,0.00000391
15,104,-92,2388084,20151013,7020,0.00000398
16,111,-91,2388084,20151020,6876,0.00000386
17,118,-90,2388084,20151027,7110,0.00000405
18,125,-89,2388084,20151103,7315,0.00000413
19,132,-88,2388084,20151110,9621,0.00000550
20,139,-87,2388084,20151117,10888,0.00000619
21,146,-86,2388084,20151124,15702,0.00000906
22,153,-85,2388084,20151201,15233,0.00000866
23,160,-84,2388084,20151208,12995,0.00000732
24,167,-83,2388084,20151215,18210,0.00001104
25,174,-82,2388084,20151222,30757,0.00001954
26,181,-81,2388084,20151229,12477,0.00000714
27,188,-80,2388084,20160105,11174,0.00000604
28,195,-79,2388084,20160112,8569,0.00000466
29,202,-78,2388084,20160119,7347,0.00000394
30,209,-77,2388084,20160126,7641,0.00000412
31,216,-76,2388084,20160202,7086,0.00000386
32,223,-75,2388084,20160209,7193,0.00000400
33,230,-74,2388084,20160216,7325,0.00000397
34,237,-73,2388084,20160223,6568,0.00000360
35,244,-72,2388084,20160301,7143,0.00000393
36,251,-71,2388084,20160308,6650,0.00000381
37,258,-70,2388084,20160315,6417,0.00000379
38,265,-69,2388084,20160322,7034,0.00000420
39,272,-68,2388084,20160329,6472,0.00000379
40,279,-67,2388084,20160405,6656,0.00000381
41,286,-66,2388084,20160412,5931,0.00000345
42,293,-65,2388084,20160419,6696,0.00000381
43,300,-64,2388084,20160426,6507,0.00000378
44,307,-63,2388084,20160503,5695,0.00000333
45,314,-62,2388084,20160510,5759,0.00000336
46,321,-61,2388084,20160517,8538,0.00000492
47,328,-60,2388084,20160524,8474,0.00000506
48,335,-59,2388084,20160531,7405,0.00000434
49,342,-58,2388084,20160607,6750,0.00000399
50,349,-57,2388084,20160614,5752,0.00000341
51,356,-56,2388084,20160621,6361,0.00000379
52,363,-55,2388084,20160628,6588,0.00000391
53,370,-54,2388084,20160705,7076,0.00000418
54,377,-53,2388084,20160712,7107,0.00000432
55,384,-52,2388084,20160719,7305,0.00000391
56,391,-51,2388084,20160726,9751,0.00000496
57,398,-50,2388084,20160802,7787,0.00000408
58,405,-49,2388084,20160809,7040,0.00000358
59,412,-48,2388084,20160816,8131,0.00000462
60,419,-47,2388084,20160823,7457,0.00000424
61,426,-46,2388084,20160830,8307,0.00000475
62,433,-45,2388084,20160906,6719,0.00000382
63,440,-44,2388084,20160913,7084,0.00000399
64,447,-43,2388084,20160920,6185,0.00000349
65,454,-42,2388084,20160927,5902,0.00000338
66,461,-41,2388084,20161004,7624,0.00000429
67,468,-40,2388084,20161011,7178,0.00000398
68,475,-39,2388084,20161018,7345,0.00000409
69,482,-38,2388084,20161025,7363,0.00000421
70,489,-37,2388084,20161101,7570,0.00000410
71,496,-36,2388084,20161108,9770,0.00000511
72,503,-35,2388084,20161115,9313,0.00000500
73,510,-34,2388084,20161122,11884,0.00000655
74,517,-33,2388084,20161129,16922,0.00000910
75,524,-32,2388084,20161206,23433,0.00001268
76,531,-31,2388084,20161213,23182,0.00001309
77,538,-30,2388084,20161220,38271,0.00002215
78,545,-29,2388084,20161227,21329,0.00001137
79,552,-28,2388084,20170103,13204,0.00000668
80,559,-27,2388084,20170110,10935,0.00000555
81,566,-26,2388084,20170117,12410,0.00000625
82,573,-25,2388084,20170124,18052,0.00000907
83,580,-24,2388084,20170131,9236,0.00000474
84,587,-23,2388084,20170207,8317,0.00000427
85,594,-22,2388084,20170214,7302,0.00000384
86,601,-21,2388084,20170221,8351,0.00000430
87,608,-20,2388084,20170228,8115,0.00000428
88,615,-19,2388084,20170307,8991,0.00000477
89,622,-18,2388084,20170314,11370,0.00000605
90,629,-17,2388084,20170321,8578,0.00000470
91,636,-16,2388084,20170328,7793,0.00000439
92,643,-15,2388084,20170404,7476,0.00000424
93,650,-14,2388084,20170411,7437,0.00000423
94,657,-13,2388084,20170418,7765,0.00000428
95,664,-12,2388084,20170425,7583,0.00000426
96,671,-11,2388084,20170502,7580,0.00000423
97,678,-10,2388084,20170509,7157,0.00000407
98,685,-9,2388084,20170516,7778,0.00000434
99,692,-8,2388084,20170523,7302,0.00000427
100,699,-7,2388084,20170530,7185,0.00000411
101,706,-6,2388084,20170606,7270,0.00000424
102,713,-5,2388084,20170613,6890,0.00000417
103,720,-4,2388084,20170620,6752,0.00000413
104,727,-3,2388084,20170627,6917,0.00000432
105,734,-2,2388084,20170704,7536,0.00000458
106,741,-1,2388084,20170711,6876,0.00000415
107,748,0,2388084,20170718,935130,0.00056037
108,755,1,2388084,20170725,105013,0.00006415
109,762,2,2388084,20170801,43487,0.00002695
110,769,3,2388084,20170808,27017,0.00001661
111,776,4,2388084,20170815,40995,0.00002508
112,783,5,2388084,20170822,22938,0.00001415
113,790,6,2388084,20170829,17294,0.00001066
114,797,7,2388084,20170905,16884,0.00001020
115,804,8,2388084,20170912,42315,0.00002549
116,811,9,2388084,20170919,17136,0.00001020
117,818,10,2388084,20170926,13493,0.00000819
118,825,11,2388084,20171003,12590,0.00000741
119,832,12,2388084,20171010,12493,0.00000727
120,839,13,2388084,20171017,11590,0.00000679
121,846,14,2388084,20171024,13612,0.00000788
122,853,15,2388084,20171031,13488,0.00000777
123,860,16,2388084,20171107,17099,0.00000977
124,867,17,2388084,20171114,21974,0.00001251
125,874,18,2388084,20171121,29327,0.00001698
126,881,19,2388084,20171128,31994,0.00001850
127,888,20,2388084,20171205,30920,0.00001754
128,895,21,2388084,20171212,35462,0.00002100
129,902,22,2388084,20171219,76603,0.00004848
130,909,23,2388084,20171226,69463,0.00004022
131,916,24,2388084,20180102,25853,0.00001360
132,923,25,2388084,20180109,19792,0.00001042
133,930,26,2388084,20180116,19361,0.00001016
134,937,27,2388084,20180123,14685,0.00000782
135,944,28,2388084,20180130,12725,0.00000690
136,951,29,2388084,20180206,12608,0.00000685
137,958,30,2388084,20180213,11172,0.00000615
138,965,31,2388084,20180220,10671,0.00000574
139,972,32,2388084,20180227,109292,0.00005902
140,979,33,2388084,20180306,32014,0.00001751
141,986,34,2388084,20180313,13515,0.00000737
142,993,35,2388084,20180320,12863,0.00000719
143,1000,36,2388084,20180327,10545,0.00000595
144,1007,37,2388084,20180403,10233,0.00000563
145,1014,38,2388084,20180410,10774,0.00000593
146,1021,39,2388084,20180417,11559,0.00000655
147,1028,40,2388084,20180424,10547,0.00000598
148,1035,41,2388084,20180501,9886,0.00000574
149,1042,42,2388084,20180508,39818,0.00002283
150,1049,43,2388084,20180515,38158,0.00002110
151,1056,44,2388084,20180522,17371,0.00001003
152,1063,45,2388084,20180529,16401,0.00000954
153,1070,46,2388084,20180605,26883,0.00001549
154,1077,47,2388084,20180612,15003,0.00000889
155,1084,48,2388084,20180619,11805,0.00000697
156,1091,49,2388084,20180626,12366,0.00000738
1,5,-107,171022,20150706,18182,0.00001037
2,12,-106,171022,20150713,17708,0.00001024
3,19,-105,171022,20150720,18348,0.00001056
4,26,-104,171022,20150727,17926,0.00001035
5,33,-103,171022,20150803,17049,0.00001003
6,40,-102,171022,20150810,17656,0.00001027
7,47,-101,171022,20150817,18074,0.00001035
8,54,-100,171022,20150824,18471,0.00001062
9,61,-99,171022,20150831,16188,0.00000909
10,68,-98,171022,20150907,16979,0.00000908
11,75,-97,171022,20150914,14823,0.00000842
12,82,-96,171022,20150921,15574,0.00000897
13,89,-95,171022,20150928,15307,0.00000894
14,96,-94,171022,20151005,21818,0.00001247
15,103,-93,171022,20151012,21207,0.00001203
16,110,-92,171022,20151019,20286,0.00001137
17,117,-91,171022,20151026,17228,0.00000981
18,124,-90,171022,20151102,21463,0.00001212
19,131,-89,171022,20151109,18271,0.00001041
20,138,-88,171022,20151116,17913,0.00001018
21,145,-87,171022,20151123,14865,0.00000861
22,152,-86,171022,20151130,15145,0.00000862
23,159,-85,171022,20151207,16112,0.00000905
24,166,-84,171022,20151214,19193,0.00001147
25,173,-83,171022,20151221,15113,0.00000964
26,180,-82,171022,20151228,20499,0.00001188
27,187,-81,171022,20160104,18193,0.00000998
28,194,-80,171022,20160111,19206,0.00001032
29,201,-79,171022,20160118,18248,0.00000982
30,208,-78,171022,20160125,19887,0.00001073
31,215,-77,171022,20160201,17840,0.00000971
32,222,-76,171022,20160208,20167,0.00001117
33,229,-75,171022,20160215,43974,0.00002393
34,236,-74,171022,20160222,29664,0.00001638
35,243,-73,171022,20160229,26536,0.00001442
36,250,-72,171022,20160307,21789,0.00001243
37,257,-71,171022,20160314,20839,0.00001223
38,264,-70,171022,20160321,19020,0.00001142
39,271,-69,171022,20160328,21126,0.00001236
40,278,-68,171022,20160404,21030,0.00001204
41,285,-67,171022,20160411,18518,0.00001073
42,292,-66,171022,20160418,19500,0.00001113
43,299,-65,171022,20160425,15591,0.00000906
44,306,-64,171022,20160502,15560,0.00000911
45,313,-63,171022,20160509,16864,0.00000983
46,320,-62,171022,20160516,16439,0.00000948
47,327,-61,171022,20160523,23412,0.00001392
48,334,-60,171022,20160530,31892,0.00001870
49,341,-59,171022,20160606,25147,0.00001491
50,348,-58,171022,20160613,35661,0.00002110
51,355,-57,171022,20160620,21623,0.00001285
52,362,-56,171022,20160627,19098,0.00001131
53,369,-55,171022,20160704,19973,0.00001184
54,376,-54,171022,20160711,18280,0.00001105
55,383,-53,171022,20160718,16393,0.00000899
56,390,-52,171022,20160725,16743,0.00000852
57,397,-51,171022,20160801,17453,0.00000915
58,404,-50,171022,20160808,15065,0.00000766
59,411,-49,171022,20160815,15830,0.00000887
60,418,-48,171022,20160822,16736,0.00000952
61,425,-47,171022,20160829,16855,0.00000957
62,432,-46,171022,20160905,17209,0.00000979
63,439,-45,171022,20160912,17814,0.00001010
64,446,-44,171022,20160919,18071,0.00001017
65,453,-43,171022,20160926,15811,0.00000906
66,460,-42,171022,20161003,17832,0.00001001
67,467,-41,171022,20161010,16506,0.00000922
68,474,-40,171022,20161017,16453,0.00000915
69,481,-39,171022,20161024,15064,0.00000858
70,488,-38,171022,20161031,16013,0.00000875
71,495,-37,171022,20161107,12610,0.00000664
72,502,-36,171022,20161114,14422,0.00000769
73,509,-35,171022,20161121,15094,0.00000831
